id,timestamp,groupid,from_mac,to_mac,sensorvalue_a,sensorvalue_b,sensorvalue_c,sensorvalue_d,sensorvalue_e,sensorvalue_f
8416,2024-12-02 10:13:16,160,0,0,1208.0,1487.0,1539.0,2.0,0.0,0
8417,2024-12-02 10:13:17,160,0,0,1204.0,1486.0,1538.0,2.0,0.0,0
8418,2024-12-02 10:13:17,160,0,0,1204.0,1487.0,1543.0,2.0,0.0,0
8419,2024-12-02 10:13:18,160,0,0,1212.0,1490.0,1541.0,2.0,0.0,0
8420,2024-12-02 10:13:18,160,0,0,1207.0,1488.0,1539.0,2.0,0.0,0
8421,2024-12-02 10:13:19,160,0,0,1205.0,1489.0,1545.0,2.0,0.0,0
8422,2024-12-02 10:13:19,160,0,0,1216.0,1488.0,1538.0,2.0,0.0,0
8423,2024-12-02 10:13:20,160,0,0,1210.0,1488.0,1541.0,2.0,0.0,0
8424,2024-12-02 10:13:20,160,0,0,1210.0,1485.0,1546.0,2.0,0.0,0
8425,2024-12-02 10:13:21,160,0,0,1207.0,1490.0,1543.0,2.0,0.0,0
8426,2024-12-02 10:13:21,160,0,0,1207.0,1488.0,1546.0,2.0,0.0,0
8427,2024-12-02 10:13:22,160,0,0,1209.0,1486.0,1545.0,2.0,0.0,0
8428,2024-12-02 10:13:22,160,0,0,1206.0,1487.0,1542.0,2.0,0.0,0
8429,2024-12-02 10:13:23,160,0,0,1212.0,1488.0,1538.0,2.0,0.0,0
8430,2024-12-02 10:13:23,160,0,0,1209.0,1486.0,1541.0,2.0,0.0,0
8431,2024-12-02 10:13:24,160,0,0,1206.0,1490.0,1541.0,2.0,0.0,0
8432,2024-12-02 10:13:24,160,0,0,1210.0,1487.0,1546.0,2.0,0.0,0
8433,2024-12-02 10:13:25,160,0,0,1210.0,1490.0,1546.0,2.0,0.0,0
8434,2024-12-02 10:13:25,160,0,0,1212.0,1487.0,1538.0,2.0,0.0,0
8435,2024-12-02 10:13:26,160,0,0,1209.0,1487.0,1535.0,2.0,0.0,0
8436,2024-12-02 10:13:26,160,0,0,1206.0,1486.0,1531.0,2.0,0.0,0
8437,2024-12-02 10:13:27,160,0,0,1209.0,1487.0,1541.0,2.0,0.0,0
8438,2024-12-02 10:13:27,160,0,0,1204.0,1486.0,1544.0,2.0,0.0,0
8439,2024-12-02 10:13:28,160,0,0,1207.0,1492.0,1541.0,2.0,0.0,0
8440,2024-12-02 10:13:28,160,0,0,1207.0,1486.0,1542.0,2.0,0.0,0
8441,2024-12-02 10:13:29,160,0,0,1207.0,1489.0,1542.0,2.0,0.0,0
8442,2024-12-02 10:13:29,160,0,0,1209.0,1485.0,1542.0,2.0,0.0,0
8443,2024-12-02 10:13:30,160,0,0,1211.0,1489.0,1540.0,2.0,0.0,0
8444,2024-12-02 10:13:30,160,0,0,1208.0,1487.0,1546.0,2.0,0.0,0
8445,2024-12-02 10:13:31,160,0,0,1212.0,1481.0,1533.0,2.0,0.0,0
8446,2024-12-02 10:13:31,160,0,0,1211.0,1491.0,1544.0,2.0,0.0,0
8447,2024-12-02 10:13:32,160,0,0,1205.0,1484.0,1539.0,2.0,0.0,0
8448,2024-12-02 10:13:32,160,0,0,1212.0,1484.0,1547.0,2.0,0.0,0
8449,2024-12-02 10:13:33,160,0,0,1209.0,1487.0,1546.0,2.0,0.0,0
8450,2024-12-02 10:13:33,160,0,0,1211.0,1490.0,1545.0,2.0,0.0,0
8451,2024-12-02 10:13:34,160,0,0,1204.0,1494.0,1546.0,2.0,0.0,0
8452,2024-12-02 10:13:34,160,0,0,1211.0,1484.0,1540.0,2.0,0.0,0
8453,2024-12-02 10:13:35,160,0,0,1206.0,1488.0,1544.0,2.0,0.0,0
8454,2024-12-02 10:13:35,160,0,0,1207.0,1485.0,1544.0,2.0,0.0,0
8455,2024-12-02 10:13:36,160,0,0,1212.0,1484.0,1539.0,2.0,0.0,0
8456,2024-12-02 10:13:36,160,0,0,1212.0,1490.0,1544.0,2.0,0.0,0
8457,2024-12-02 10:13:37,160,0,0,1212.0,1486.0,1549.0,2.0,0.0,0
8458,2024-12-02 10:13:37,160,0,0,1209.0,1484.0,1548.0,2.0,0.0,0
8459,2024-12-02 10:13:38,160,0,0,1201.0,1481.0,1545.0,2.0,0.0,0
8460,2024-12-02 10:13:38,160,0,0,1209.0,1489.0,1540.0,2.0,0.0,0
8461,2024-12-02 10:13:39,160,0,0,1208.0,1490.0,1538.0,2.0,0.0,0
8462,2024-12-02 10:13:40,160,0,0,1204.0,1487.0,1538.0,2.0,0.0,0
8463,2024-12-02 10:13:40,160,0,0,1208.0,1487.0,1560.0,2.0,0.0,0
8464,2024-12-02 10:13:40,160,0,0,1205.0,1488.0,1546.0,2.0,0.0,0
8465,2024-12-02 10:13:41,160,0,0,1210.0,1491.0,1540.0,2.0,0.0,0
8466,2024-12-02 10:13:41,160,0,0,1208.0,1485.0,1540.0,2.0,0.0,0
8467,2024-12-02 10:13:42,160,0,0,1208.0,1493.0,1535.0,2.0,0.0,0
8468,2024-12-02 10:13:42,160,0,0,1216.0,1492.0,1533.0,2.0,0.0,0
8469,2024-12-02 10:13:43,160,0,0,1211.0,1492.0,1536.0,2.0,0.0,0
8470,2024-12-02 10:13:43,160,0,0,1205.0,1501.0,1526.0,2.0,0.0,0
8471,2024-12-02 10:13:44,160,0,0,1204.0,1497.0,1518.0,2.0,0.0,0
8472,2024-12-02 10:13:44,160,0,0,1211.0,1494.0,1524.0,2.0,0.0,0
8473,2024-12-02 10:13:45,160,0,0,1204.0,1486.0,1519.0,2.0,0.0,0
8474,2024-12-02 10:13:45,160,0,0,1207.0,1494.0,1529.0,2.0,0.0,0
8475,2024-12-02 10:13:46,160,0,0,1209.0,1494.0,1522.0,2.0,0.0,0
8476,2024-12-02 10:13:46,160,0,0,1206.0,1489.0,1524.0,2.0,0.0,0
8477,2024-12-02 10:13:47,160,0,0,1208.0,1487.0,1536.0,2.0,0.0,0
8478,2024-12-02 10:13:47,160,0,0,1209.0,1489.0,1532.0,2.0,0.0,0
8479,2024-12-02 10:13:48,160,0,0,1209.0,1491.0,1528.0,2.0,0.0,0
8480,2024-12-02 10:13:48,160,0,0,1208.0,1495.0,1528.0,2.0,0.0,0
8481,2024-12-02 10:13:49,160,0,0,1211.0,1495.0,1528.0,2.0,0.0,0
8482,2024-12-02 10:13:49,160,0,0,1211.0,1487.0,1535.0,2.0,0.0,0
8483,2024-12-02 10:13:50,160,0,0,1204.0,1494.0,1531.0,2.0,0.0,0
8484,2024-12-02 10:13:50,160,0,0,1203.0,1493.0,1536.0,2.0,0.0,0
8485,2024-12-02 10:13:51,160,0,0,1208.0,1487.0,1528.0,2.0,0.0,0
8486,2024-12-02 10:13:52,160,0,0,1206.0,1493.0,1531.0,2.0,0.0,0
8487,2024-12-02 10:13:52,160,0,0,1204.0,1493.0,1534.0,2.0,0.0,0
8488,2024-12-02 10:13:52,160,0,0,1207.0,1493.0,1534.0,2.0,0.0,0
8489,2024-12-02 10:13:53,160,0,0,1211.0,1493.0,1531.0,2.0,0.0,0
8490,2024-12-02 10:13:53,160,0,0,1208.0,1491.0,1533.0,2.0,0.0,0
8491,2024-12-02 10:13:54,160,0,0,1204.0,1490.0,1534.0,2.0,0.0,0
8492,2024-12-02 10:13:54,160,0,0,1204.0,1490.0,1533.0,2.0,0.0,0
8493,2024-12-02 10:13:55,160,0,0,1212.0,1486.0,1531.0,2.0,0.0,0
8494,2024-12-02 10:13:55,160,0,0,1209.0,1488.0,1537.0,2.0,0.0,0
8495,2024-12-02 10:13:56,160,0,0,1207.0,1491.0,1531.0,2.0,0.0,0
8496,2024-12-02 10:13:56,160,0,0,1208.0,1490.0,1533.0,2.0,0.0,0
8497,2024-12-02 10:13:57,160,0,0,1207.0,1493.0,1537.0,2.0,0.0,0
8498,2024-12-02 10:13:57,160,0,0,1208.0,1491.0,1538.0,2.0,0.0,0
8499,2024-12-02 10:13:58,160,0,0,1211.0,1496.0,1541.0,2.0,0.0,0
8500,2024-12-02 10:13:58,160,0,0,1206.0,1487.0,1539.0,2.0,0.0,0
8501,2024-12-02 10:13:59,160,0,0,1207.0,1487.0,1536.0,2.0,0.0,0
8502,2024-12-02 10:13:59,160,0,0,1206.0,1490.0,1531.0,2.0,0.0,0
8503,2024-12-02 10:14:00,160,0,0,1212.0,1486.0,1538.0,2.0,0.0,0
8504,2024-12-02 10:14:00,160,0,0,1204.0,1487.0,1539.0,2.0,0.0,0
8505,2024-12-02 10:14:01,160,0,0,1211.0,1491.0,1532.0,2.0,0.0,0
8506,2024-12-02 10:14:01,160,0,0,1206.0,1491.0,1532.0,2.0,0.0,0
8507,2024-12-02 10:14:02,160,0,0,1209.0,1501.0,1535.0,2.0,0.0,0
8508,2024-12-02 10:14:02,160,0,0,1208.0,1494.0,1534.0,2.0,0.0,0
8509,2024-12-02 10:14:03,160,0,0,1207.0,1490.0,1538.0,2.0,0.0,0
8510,2024-12-02 10:14:04,160,0,0,1214.0,1487.0,1541.0,2.0,0.0,0
8511,2024-12-02 10:14:04,160,0,0,1208.0,1490.0,1546.0,2.0,0.0,0
8512,2024-12-02 10:14:04,160,0,0,1206.0,1487.0,1543.0,2.0,0.0,0
8513,2024-12-02 10:14:05,160,0,0,1208.0,1490.0,1539.0,2.0,0.0,0
8514,2024-12-02 10:14:05,160,0,0,1210.0,1493.0,1546.0,2.0,0.0,0
8515,2024-12-02 10:14:06,160,0,0,1206.0,1494.0,1550.0,2.0,0.0,0
8516,2024-12-02 10:14:06,160,0,0,1209.0,1482.0,1545.0,2.0,0.0,0
8517,2024-12-02 10:14:07,160,0,0,1209.0,1487.0,1545.0,2.0,0.0,0
8518,2024-12-02 10:14:07,160,0,0,1209.0,1485.0,1546.0,2.0,0.0,0
8519,2024-12-02 10:14:08,160,0,0,1211.0,1489.0,1538.0,2.0,0.0,0
8520,2024-12-02 10:14:08,160,0,0,1211.0,1482.0,1542.0,2.0,0.0,0
8521,2024-12-02 10:14:09,160,0,0,1208.0,1483.0,1540.0,2.0,0.0,0
8522,2024-12-02 10:14:09,160,0,0,1210.0,1490.0,1544.0,2.0,0.0,0
8523,2024-12-02 10:14:10,160,0,0,1211.0,1489.0,1542.0,2.0,0.0,0
8524,2024-12-02 10:14:10,160,0,0,1212.0,1491.0,1538.0,2.0,0.0,0
8525,2024-12-02 10:14:11,160,0,0,1207.0,1488.0,1536.0,2.0,0.0,0
8526,2024-12-02 10:14:11,160,0,0,1208.0,1489.0,1541.0,2.0,0.0,0
8527,2024-12-02 10:14:12,160,0,0,1210.0,1487.0,1539.0,2.0,0.0,0
8528,2024-12-02 10:14:12,160,0,0,1211.0,1487.0,1543.0,2.0,0.0,0
8529,2024-12-02 10:14:13,160,0,0,1208.0,1491.0,1543.0,2.0,0.0,0
8530,2024-12-02 10:14:13,160,0,0,1206.0,1490.0,1538.0,2.0,0.0,0
8531,2024-12-02 10:14:14,160,0,0,1212.0,1492.0,1544.0,2.0,0.0,0
8532,2024-12-02 10:14:14,160,0,0,1208.0,1489.0,1540.0,2.0,0.0,0
8533,2024-12-02 10:14:15,160,0,0,1210.0,1486.0,1540.0,2.0,0.0,0
8534,2024-12-02 10:14:15,160,0,0,1208.0,1488.0,1540.0,2.0,0.0,0
8535,2024-12-02 10:14:21,160,0,0,1513.0,1590.0,1246.0,3.0,0.0,0
8536,2024-12-02 10:14:21,160,0,0,1519.0,1581.0,1244.0,3.0,0.0,0
8537,2024-12-02 10:14:22,160,0,0,1520.0,1589.0,1248.0,3.0,0.0,0
8538,2024-12-02 10:14:22,160,0,0,1504.0,1584.0,1240.0,3.0,0.0,0
8539,2024-12-02 10:14:22,160,0,0,1505.0,1582.0,1274.0,3.0,0.0,0
8540,2024-12-02 10:14:23,160,0,0,1487.0,1599.0,1241.0,3.0,0.0,0
8541,2024-12-02 10:14:24,160,0,0,1497.0,1595.0,1250.0,3.0,0.0,0
8542,2024-12-02 10:14:24,160,0,0,1496.0,1579.0,1241.0,3.0,0.0,0
8543,2024-12-02 10:14:25,160,0,0,1488.0,1604.0,1240.0,3.0,0.0,0
8544,2024-12-02 10:14:25,160,0,0,1484.0,1602.0,1243.0,3.0,0.0,0
8545,2024-12-02 10:14:26,160,0,0,1496.0,1596.0,1251.0,3.0,0.0,0
8546,2024-12-02 10:14:26,160,0,0,1500.0,1608.0,1240.0,3.0,0.0,0
8547,2024-12-02 10:14:27,160,0,0,1498.0,1595.0,1250.0,3.0,0.0,0
8548,2024-12-02 10:14:27,160,0,0,1495.0,1603.0,1246.0,3.0,0.0,0
8549,2024-12-02 10:14:27,160,0,0,1495.0,1599.0,1246.0,3.0,0.0,0
8550,2024-12-02 10:14:28,160,0,0,1496.0,1602.0,1247.0,3.0,0.0,0
8551,2024-12-02 10:14:29,160,0,0,1500.0,1602.0,1255.0,3.0,0.0,0
8552,2024-12-02 10:14:29,160,0,0,1507.0,1596.0,1246.0,3.0,0.0,0
8553,2024-12-02 10:14:30,160,0,0,1502.0,1595.0,1241.0,3.0,0.0,0
8554,2024-12-02 10:14:30,160,0,0,1500.0,1606.0,1255.0,3.0,0.0,0
8555,2024-12-02 10:14:30,160,0,0,1495.0,1598.0,1244.0,3.0,0.0,0
8556,2024-12-02 10:14:31,160,0,0,1501.0,1597.0,1238.0,3.0,0.0,0
8557,2024-12-02 10:14:31,160,0,0,1496.0,1606.0,1248.0,3.0,0.0,0
8558,2024-12-02 10:14:32,160,0,0,1497.0,1604.0,1246.0,3.0,0.0,0
8559,2024-12-02 10:14:33,160,0,0,1493.0,1595.0,1251.0,3.0,0.0,0
8560,2024-12-02 10:14:33,160,0,0,1501.0,1610.0,1250.0,3.0,0.0,0
8561,2024-12-02 10:14:34,160,0,0,1496.0,1603.0,1251.0,3.0,0.0,0
8562,2024-12-02 10:14:34,160,0,0,1498.0,1609.0,1250.0,3.0,0.0,0
8563,2024-12-02 10:14:35,160,0,0,1495.0,1602.0,1251.0,3.0,0.0,0
8564,2024-12-02 10:14:35,160,0,0,1495.0,1603.0,1253.0,3.0,0.0,0
8565,2024-12-02 10:14:36,160,0,0,1497.0,1603.0,1250.0,3.0,0.0,0
8566,2024-12-02 10:14:36,160,0,0,1493.0,1604.0,1247.0,3.0,0.0,0
8567,2024-12-02 10:14:37,160,0,0,1495.0,1598.0,1240.0,3.0,0.0,0
8568,2024-12-02 10:14:37,160,0,0,1495.0,1604.0,1248.0,3.0,0.0,0
8569,2024-12-02 10:14:38,160,0,0,1499.0,1605.0,1251.0,3.0,0.0,0
8570,2024-12-02 10:14:38,160,0,0,1504.0,1599.0,1241.0,3.0,0.0,0
8571,2024-12-02 10:14:39,160,0,0,1501.0,1604.0,1241.0,3.0,0.0,0
8572,2024-12-02 10:14:39,160,0,0,1496.0,1598.0,1241.0,3.0,0.0,0
8573,2024-12-02 10:14:39,160,0,0,1504.0,1597.0,1241.0,3.0,0.0,0
8574,2024-12-02 10:14:40,160,0,0,1502.0,1601.0,1248.0,3.0,0.0,0
8575,2024-12-02 10:14:41,160,0,0,1496.0,1600.0,1247.0,3.0,0.0,0
8576,2024-12-02 10:14:41,160,0,0,1502.0,1605.0,1254.0,3.0,0.0,0
8577,2024-12-02 10:14:42,160,0,0,1495.0,1599.0,1243.0,3.0,0.0,0
8578,2024-12-02 10:14:42,160,0,0,1496.0,1592.0,1247.0,3.0,0.0,0
8579,2024-12-02 10:14:43,160,0,0,1505.0,1591.0,1245.0,3.0,0.0,0
8580,2024-12-02 10:14:43,160,0,0,1502.0,1597.0,1240.0,3.0,0.0,0
8581,2024-12-02 10:14:44,160,0,0,1504.0,1603.0,1243.0,3.0,0.0,0
8582,2024-12-02 10:14:44,160,0,0,1500.0,1599.0,1248.0,3.0,0.0,0
8583,2024-12-02 10:14:45,160,0,0,1505.0,1595.0,1248.0,3.0,0.0,0
8584,2024-12-02 10:14:45,160,0,0,1508.0,1604.0,1252.0,3.0,0.0,0
8585,2024-12-02 10:14:46,160,0,0,1505.0,1596.0,1245.0,3.0,0.0,0
8586,2024-12-02 10:14:46,160,0,0,1501.0,1603.0,1245.0,3.0,0.0,0
8587,2024-12-02 10:14:47,160,0,0,1497.0,1594.0,1240.0,3.0,0.0,0
8588,2024-12-02 10:14:47,160,0,0,1504.0,1595.0,1241.0,3.0,0.0,0
8589,2024-12-02 10:14:48,160,0,0,1504.0,1604.0,1246.0,3.0,0.0,0
8590,2024-12-02 10:14:48,160,0,0,1498.0,1600.0,1245.0,3.0,0.0,0
8591,2024-12-02 10:14:48,160,0,0,1499.0,1598.0,1247.0,3.0,0.0,0
8592,2024-12-02 10:14:49,160,0,0,1503.0,1599.0,1247.0,3.0,0.0,0
8593,2024-12-02 10:14:50,160,0,0,1503.0,1598.0,1240.0,3.0,0.0,0
8594,2024-12-02 10:14:50,160,0,0,1504.0,1597.0,1248.0,3.0,0.0,0
8595,2024-12-02 10:14:51,160,0,0,1503.0,1599.0,1248.0,3.0,0.0,0
8596,2024-12-02 10:14:51,160,0,0,1511.0,1603.0,1243.0,3.0,0.0,0
8597,2024-12-02 10:14:52,160,0,0,1504.0,1595.0,1246.0,3.0,0.0,0
8598,2024-12-02 10:14:52,160,0,0,1505.0,1595.0,1243.0,3.0,0.0,0
8599,2024-12-02 10:14:53,160,0,0,1504.0,1596.0,1251.0,3.0,0.0,0
8600,2024-12-02 10:14:53,160,0,0,1503.0,1604.0,1245.0,3.0,0.0,0
8601,2024-12-02 10:14:54,160,0,0,1507.0,1594.0,1248.0,3.0,0.0,0
8602,2024-12-02 10:14:54,160,0,0,1505.0,1601.0,1240.0,3.0,0.0,0
8603,2024-12-02 10:14:55,160,0,0,1502.0,1597.0,1247.0,3.0,0.0,0
8604,2024-12-02 10:14:55,160,0,0,1508.0,1595.0,1244.0,3.0,0.0,0
8605,2024-12-02 10:14:56,160,0,0,1503.0,1595.0,1246.0,3.0,0.0,0
8606,2024-12-02 10:14:56,160,0,0,1505.0,1596.0,1241.0,3.0,0.0,0
8607,2024-12-02 10:14:57,160,0,0,1508.0,1589.0,1245.0,3.0,0.0,0
8608,2024-12-02 10:14:57,160,0,0,1507.0,1594.0,1246.0,3.0,0.0,0
8609,2024-12-02 10:14:58,160,0,0,1510.0,1589.0,1248.0,3.0,0.0,0
8610,2024-12-02 10:14:58,160,0,0,1504.0,1598.0,1243.0,3.0,0.0,0
8611,2024-12-02 10:14:59,160,0,0,1502.0,1589.0,1240.0,3.0,0.0,0
8612,2024-12-02 10:14:59,160,0,0,1508.0,1594.0,1247.0,3.0,0.0,0
8613,2024-12-02 10:15:00,160,0,0,1509.0,1588.0,1252.0,3.0,0.0,0
8614,2024-12-02 10:15:00,160,0,0,1504.0,1588.0,1238.0,3.0,0.0,0
8615,2024-12-02 10:15:01,160,0,0,1509.0,1586.0,1239.0,3.0,0.0,0
8616,2024-12-02 10:15:01,160,0,0,1510.0,1590.0,1244.0,3.0,0.0,0
8617,2024-12-02 10:15:02,160,0,0,1493.0,1587.0,1241.0,3.0,0.0,0
8618,2024-12-02 10:15:02,160,0,0,1505.0,1568.0,1265.0,3.0,0.0,0
8619,2024-12-02 10:15:03,160,0,0,1503.0,1583.0,1241.0,3.0,0.0,0
8620,2024-12-02 10:15:03,160,0,0,1509.0,1596.0,1254.0,3.0,0.0,0
8621,2024-12-02 10:15:04,160,0,0,1509.0,1590.0,1245.0,3.0,0.0,0
8622,2024-12-02 10:15:04,160,0,0,1500.0,1595.0,1241.0,3.0,0.0,0
8623,2024-12-02 10:15:05,160,0,0,1505.0,1589.0,1239.0,3.0,0.0,0
8624,2024-12-02 10:15:05,160,0,0,1493.0,1585.0,1248.0,3.0,0.0,0
8625,2024-12-02 10:15:06,160,0,0,1515.0,1597.0,1240.0,3.0,0.0,0
8626,2024-12-02 10:15:06,160,0,0,1507.0,1589.0,1241.0,3.0,0.0,0
8627,2024-12-02 10:15:07,160,0,0,1500.0,1589.0,1238.0,3.0,0.0,0
8628,2024-12-02 10:15:07,160,0,0,1510.0,1587.0,1247.0,3.0,0.0,0
8629,2024-12-02 10:15:08,160,0,0,1507.0,1582.0,1246.0,3.0,0.0,0
8630,2024-12-02 10:15:08,160,0,0,1509.0,1591.0,1237.0,3.0,0.0,0
8631,2024-12-02 10:15:09,160,0,0,1511.0,1589.0,1249.0,3.0,0.0,0
8632,2024-12-02 10:15:09,160,0,0,1509.0,1584.0,1249.0,3.0,0.0,0
8633,2024-12-02 10:15:10,160,0,0,1512.0,1594.0,1241.0,3.0,0.0,0
8634,2024-12-02 10:15:10,160,0,0,1511.0,1591.0,1240.0,3.0,0.0,0
8635,2024-12-02 10:15:11,160,0,0,1510.0,1589.0,1233.0,3.0,0.0,0
8636,2024-12-02 10:15:11,160,0,0,1507.0,1588.0,1240.0,3.0,0.0,0
8637,2024-12-02 10:15:12,160,0,0,1511.0,1586.0,1247.0,3.0,0.0,0
8638,2024-12-02 10:15:12,160,0,0,1496.0,1582.0,1241.0,3.0,0.0,0
8639,2024-12-02 10:15:13,160,0,0,1495.0,1581.0,1241.0,3.0,0.0,0
8640,2024-12-02 10:15:13,160,0,0,1502.0,1588.0,1239.0,3.0,0.0,0
8641,2024-12-02 10:15:14,160,0,0,1496.0,1587.0,1239.0,3.0,0.0,0
8642,2024-12-02 10:15:14,160,0,0,1493.0,1588.0,1238.0,3.0,0.0,0
8643,2024-12-02 10:15:15,160,0,0,1490.0,1580.0,1240.0,3.0,0.0,0
8644,2024-12-02 10:15:15,160,0,0,1486.0,1582.0,1236.0,3.0,0.0,0
8645,2024-12-02 10:15:16,160,0,0,1491.0,1588.0,1237.0,3.0,0.0,0
8646,2024-12-02 10:15:16,160,0,0,1501.0,1590.0,1243.0,3.0,0.0,0
8647,2024-12-02 10:15:17,160,0,0,1495.0,1588.0,1239.0,3.0,0.0,0
8648,2024-12-02 10:15:17,160,0,0,1496.0,1592.0,1240.0,3.0,0.0,0
8649,2024-12-02 10:15:18,160,0,0,1489.0,1589.0,1235.0,3.0,0.0,0
8650,2024-12-02 10:15:18,160,0,0,1499.0,1583.0,1243.0,3.0,0.0,0
8651,2024-12-02 10:15:19,160,0,0,1493.0,1583.0,1235.0,3.0,0.0,0
8652,2024-12-02 10:15:19,160,0,0,1504.0,1589.0,1238.0,3.0,0.0,0
8653,2024-12-02 10:15:20,160,0,0,1501.0,1582.0,1244.0,3.0,0.0,0
8654,2024-12-02 10:15:20,160,0,0,1493.0,1581.0,1240.0,3.0,0.0,0
8655,2024-12-02 10:15:21,160,0,0,1496.0,1590.0,1236.0,3.0,0.0,0
8656,2024-12-02 10:15:21,160,0,0,1498.0,1583.0,1241.0,3.0,0.0,0
8657,2024-12-02 10:15:22,160,0,0,1494.0,1585.0,1241.0,3.0,0.0,0
8658,2024-12-02 10:15:22,160,0,0,1494.0,1586.0,1244.0,3.0,0.0,0
8659,2024-12-02 10:15:23,160,0,0,1499.0,1581.0,1241.0,3.0,0.0,0
8660,2024-12-02 10:15:23,160,0,0,1498.0,1587.0,1243.0,3.0,0.0,0
8661,2024-12-02 10:15:24,160,0,0,1495.0,1592.0,1233.0,3.0,0.0,0
8662,2024-12-02 10:15:24,160,0,0,1494.0,1584.0,1239.0,3.0,0.0,0
8663,2024-12-02 10:15:25,160,0,0,1498.0,1586.0,1240.0,3.0,0.0,0
8664,2024-12-02 10:15:25,160,0,0,1494.0,1577.0,1243.0,3.0,0.0,0
8665,2024-12-02 10:15:26,160,0,0,1490.0,1583.0,1236.0,3.0,0.0,0
8666,2024-12-02 10:15:26,160,0,0,1495.0,1584.0,1242.0,3.0,0.0,0
8667,2024-12-02 10:15:27,160,0,0,1497.0,1582.0,1239.0,3.0,0.0,0
8668,2024-12-02 10:15:27,160,0,0,1499.0,1587.0,1235.0,3.0,0.0,0
8669,2024-12-02 10:15:28,160,0,0,1488.0,1581.0,1244.0,3.0,0.0,0
8670,2024-12-02 10:15:28,160,0,0,1493.0,1584.0,1234.0,3.0,0.0,0
8671,2024-12-02 10:15:29,160,0,0,1495.0,1583.0,1245.0,3.0,0.0,0
8672,2024-12-02 10:15:29,160,0,0,1500.0,1581.0,1241.0,3.0,0.0,0
8673,2024-12-02 10:15:30,160,0,0,1493.0,1582.0,1236.0,3.0,0.0,0
8674,2024-12-02 10:15:30,160,0,0,1495.0,1589.0,1235.0,3.0,0.0,0
8675,2024-12-02 10:15:31,160,0,0,1497.0,1583.0,1244.0,3.0,0.0,0
8676,2024-12-02 10:15:31,160,0,0,1489.0,1581.0,1238.0,3.0,0.0,0
8677,2024-12-02 10:15:32,160,0,0,1498.0,1589.0,1237.0,3.0,0.0,0
8678,2024-12-02 10:15:32,160,0,0,1495.0,1584.0,1242.0,3.0,0.0,0
8679,2024-12-02 10:15:33,160,0,0,1497.0,1582.0,1241.0,3.0,0.0,0
8680,2024-12-02 10:15:33,160,0,0,1505.0,1587.0,1237.0,3.0,0.0,0
8681,2024-12-02 10:15:34,160,0,0,1501.0,1582.0,1244.0,3.0,0.0,0
8682,2024-12-02 10:15:34,160,0,0,1501.0,1580.0,1243.0,3.0,0.0,0
8683,2024-12-02 10:15:35,160,0,0,1493.0,1584.0,1239.0,3.0,0.0,0
8684,2024-12-02 10:15:35,160,0,0,1499.0,1580.0,1243.0,3.0,0.0,0
8685,2024-12-02 10:15:36,160,0,0,1498.0,1581.0,1242.0,3.0,0.0,0
8686,2024-12-02 10:15:36,160,0,0,1503.0,1589.0,1244.0,3.0,0.0,0
8687,2024-12-02 10:15:37,160,0,0,1498.0,1586.0,1245.0,3.0,0.0,0
8688,2024-12-02 10:15:37,160,0,0,1497.0,1589.0,1240.0,3.0,0.0,0
8689,2024-12-02 10:15:38,160,0,0,1504.0,1586.0,1249.0,3.0,0.0,0
8690,2024-12-02 10:15:38,160,0,0,1497.0,1589.0,1236.0,3.0,0.0,0
8691,2024-12-02 10:15:39,160,0,0,1502.0,1588.0,1238.0,3.0,0.0,0
8692,2024-12-02 10:15:39,160,0,0,1496.0,1589.0,1238.0,3.0,0.0,0
8693,2024-12-02 10:15:40,160,0,0,1504.0,1581.0,1240.0,3.0,0.0,0
8694,2024-12-02 10:15:40,160,0,0,1504.0,1575.0,1245.0,3.0,0.0,0
8695,2024-12-02 10:15:41,160,0,0,1493.0,1586.0,1235.0,3.0,0.0,0
8696,2024-12-02 10:15:41,160,0,0,1498.0,1579.0,1241.0,3.0,0.0,0
8697,2024-12-02 10:15:42,160,0,0,1494.0,1579.0,1237.0,3.0,0.0,0
8698,2024-12-02 10:15:42,160,0,0,1498.0,1585.0,1239.0,3.0,0.0,0
8699,2024-12-02 10:15:43,160,0,0,1497.0,1580.0,1237.0,3.0,0.0,0
8700,2024-12-02 10:15:43,160,0,0,1492.0,1573.0,1244.0,3.0,0.0,0
8701,2024-12-02 10:15:44,160,0,0,1493.0,1576.0,1241.0,3.0,0.0,0
8702,2024-12-02 10:15:44,160,0,0,1502.0,1582.0,1243.0,3.0,0.0,0
8703,2024-12-02 10:15:45,160,0,0,1493.0,1585.0,1238.0,3.0,0.0,0
8704,2024-12-02 10:15:45,160,0,0,1498.0,1575.0,1241.0,3.0,0.0,0
8705,2024-12-02 10:15:46,160,0,0,1498.0,1580.0,1233.0,3.0,0.0,0
8706,2024-12-02 10:15:46,160,0,0,1500.0,1588.0,1230.0,3.0,0.0,0
8707,2024-12-02 10:15:47,160,0,0,1495.0,1575.0,1242.0,3.0,0.0,0
8708,2024-12-02 10:15:47,160,0,0,1504.0,1587.0,1240.0,3.0,0.0,0
8709,2024-12-02 10:15:48,160,0,0,1511.0,1584.0,1245.0,3.0,0.0,0
8710,2024-12-02 10:15:48,160,0,0,1504.0,1588.0,1241.0,3.0,0.0,0
8711,2024-12-02 10:15:49,160,0,0,1502.0,1581.0,1241.0,3.0,0.0,0
